# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Sep 29 07:06:51 2025
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
10068919,K03573.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,43.562258580,2.7310000e-05,-2.7310000e-05,153.2707530,5.150000e-04,-5.150000e-04,1.2950,36.4200,-0.1160,3.68730,0.03050,-0.03050,5.1325e+04,3.680e+02,-3.680e+02,80.02,2.527e+01,-1.264e+01,624.0,,,35.83,32.71,-13.36,163.60,1,q1_q17_dr25_tce,6411.00,162.00,-194.00,4.307,0.108,-0.201,1.2160,0.3840,-0.1920,289.264160,47.005989,13.676
7353970,K03574.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,198.443477000,1.1540000e-04,-1.1540000e-04,155.6155570,4.840000e-04,-4.840000e-04,1.1490,0.0510,-0.0430,9.97760,0.02680,-0.02680,3.9943e+04,1.030e+02,-1.030e+02,41.72,4.230e+00,-2.790e+00,279.0,,,1.44,0.44,-0.29,464.20,1,q1_q17_dr25_tce,5420.00,107.00,-107.00,4.502,0.056,-0.077,0.8680,0.0880,-0.0580,289.024930,42.935928,13.760
12316447,K03575.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,17.907664726,3.6190000e-06,-3.6190000e-06,139.7437610,2.290000e-04,-2.290000e-04,2.7900,0.1460,-0.1540,5.58652,0.00892,-0.00892,2.6541e+05,2.110e+02,-2.110e+02,282.86,9.266e+01,-3.097e+01,746.0,,,73.31,72.83,-23.57,1731.40,1,q1_q17_dr25_tce,6173.00,193.00,-236.00,4.447,0.054,-0.216,1.0410,0.3410,-0.1140,296.115420,51.007111,16.107
5823557,K07743.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,2.404412200,3.6650000e-05,-3.6650000e-05,133.2244000,1.670000e-02,-1.670000e-02,0.5590,0.0040,-0.4820,4.57500,0.59100,-0.59100,4.2700e+01,5.200e+00,-5.200e+00,0.85,2.600e-01,-1.600e-01,1662.0,,,1805.11,1615.47,-764.68,10.80,1,q1_q17_dr25_tce,6398.00,175.00,-214.00,4.276,0.132,-0.198,1.2490,0.3800,-0.2340,299.630280,41.035690,13.894
10491554,K03576.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,22.771964840,2.3260000e-05,-2.3260000e-05,140.4865000,1.040000e-03,-1.040000e-03,0.6030,0.0450,-0.0430,8.34760,0.02880,-0.02880,3.2545e+05,1.057e+03,-1.057e+03,104.17,2.891e+01,-3.853e+01,835.0,,,114.90,100.17,-75.33,305.20,1,q1_q17_dr25_tce,6049.00,211.00,-211.00,4.067,0.350,-0.150,1.5570,0.4320,-0.5760,298.913330,47.657871,15.018
9785454,K03577.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,184.520153920,4.7810000e-05,-4.7810000e-05,237.6987210,1.980000e-04,-1.980000e-04,0.8860,0.0080,-0.0080,15.35640,0.01720,-0.01720,4.9269e+04,4.390e+01,-4.390e+01,23.38,4.210e+00,-3.170e+00,275.0,,,1.36,0.77,-0.45,1759.10,1,q1_q17_dr25_tce,5341.00,160.00,-144.00,4.514,0.096,-0.132,0.7760,0.1400,-0.1050,297.341640,46.543362,14.070
8636333,K03349.01,Kepler-1475 b,CONFIRMED,CANDIDATE,0.9670,0,0,0,0,82.175197000,1.1260000e-03,-1.1260000e-03,197.2018700,8.820000e-03,-8.820000e-03,0.0150,0.4400,-0.0150,8.66400,0.32300,-0.32300,5.4640e+02,3.050e+01,-3.050e+01,2.24,6.800e-01,-2.300e-01,441.0,,,8.92,8.18,-2.63,20.80,1,q1_q17_dr25_tce,6247.00,188.00,-206.00,4.489,0.050,-0.200,0.9540,0.2910,-0.0970,295.948270,44.753120,15.292
7136958,K03350.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,29.015852933,5.7020000e-06,-5.7020000e-06,138.4024770,1.810000e-04,-1.810000e-04,12.2230,21.3700,-1.7430,7.19844,0.00823,-0.00823,7.1432e+04,6.550e+01,-6.550e+01,1183.06,3.281e+02,-2.012e+02,592.0,,,29.11,24.94,-11.57,1268.80,1,q1_q17_dr25_tce,5783.00,190.00,-190.00,4.415,0.139,-0.186,0.9410,0.2610,-0.1600,296.939760,42.691921,15.546
1995732,K03351.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,77.362414760,2.2160000e-05,-2.2160000e-05,139.0956260,2.410000e-04,-2.410000e-04,0.9950,0.0300,-0.0350,12.13170,0.01180,-0.01180,9.6586e+04,9.070e+01,-9.070e+01,41.66,7.540e+00,-3.480e+00,362.0,,,4.08,2.31,-1.05,1246.30,1,q1_q17_dr25_tce,5359.00,159.00,-159.00,4.570,0.037,-0.112,0.7900,0.1430,-0.0660,286.216000,37.425240,15.673
6069674,K07761.01,,FALSE POSITIVE,FALSE POSITIVE,0.2530,1,0,0,0,495.710950000,1.5920000e-02,-1.5920000e-02,450.0348000,1.640000e-02,-1.640000e-02,0.7180,0.2440,-0.4960,4.51400,0.81700,-0.81700,4.4310e+02,6.730e+01,-6.730e+01,4.41,1.080e+00,-2.010e+00,330.0,,,2.80,2.15,-2.07,8.50,1,q1_q17_dr25_tce,6054.00,201.00,-201.00,3.911,0.472,-0.118,1.9530,0.4790,-0.8900,298.884520,41.300442,13.867
8081239,K03352.01,Kepler-1476 b,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,10.358570390,6.2580000e-05,-6.2580000e-05,138.3079400,4.480000e-03,-4.480000e-03,0.0740,0.3730,-0.0740,2.57700,0.12300,-0.12300,2.7370e+02,2.120e+01,-2.120e+01,1.68,5.000e-01,-2.200e-01,860.0,,,129.28,113.22,-42.29,15.10,1,q1_q17_dr25_tce,5893.00,158.00,-176.00,4.423,0.084,-0.196,1.0200,0.3050,-0.1310,284.532100,43.989960,15.408
5308663,K01562.02,,CANDIDATE,CANDIDATE,0.7760,0,0,0,0,20.067924700,2.7640000e-04,-2.7640000e-04,150.7703000,1.150000e-02,-1.150000e-02,0.8490,0.1040,-0.6280,5.23600,0.22800,-0.22800,4.8220e+02,3.530e+01,-3.530e+01,2.25,6.600e-01,-2.100e-01,662.0,,,45.49,40.49,-13.81,13.80,2,q1_q17_dr25_tce,5997.00,189.00,-231.00,4.522,0.050,-0.200,0.9040,0.2640,-0.0880,299.556000,40.456551,15.590
3745559,K03423.01,Kepler-1920 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,30.254118600,2.0800000e-04,-2.0800000e-04,136.6387300,5.850000e-03,-5.850000e-03,0.1220,0.3310,-0.1220,2.13400,0.17700,-0.17700,5.7630e+02,5.640e+01,-5.640e+01,2.80,9.600e-01,-3.200e-01,660.0,,,44.87,45.39,-14.13,12.30,1,q1_q17_dr25_tce,6277.00,170.00,-208.00,4.402,0.056,-0.224,1.1610,0.4000,-0.1330,291.062040,38.863312,14.296
8356054,K03424.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,17.081202417,2.5870000e-06,-2.5870000e-06,134.2964310,1.310000e-04,-1.310000e-04,0.9150,0.0310,-0.0290,7.20617,0.00594,-0.00594,1.3414e+05,1.050e+02,-1.050e+02,39.24,7.150e+00,-3.050e+00,585.0,,,27.61,16.63,-7.23,1524.80,1,q1_q17_dr25_tce,5431.00,189.00,-189.00,4.623,0.035,-0.105,0.7080,0.1290,-0.0550,287.972600,44.333611,15.863
9117416,K03425.01,Kepler-1921 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,20.034708000,1.8190000e-04,-1.8190000e-04,145.4541000,7.310000e-03,-7.310000e-03,0.1930,0.2700,-0.1930,6.49000,0.20900,-0.20900,1.2440e+02,5.800e+00,-5.800e+00,2.24,5.200e-01,-9.000e-01,967.0,,,207.16,150.16,-142.72,22.90,1,q1_q17_dr25_tce,6120.00,195.00,-217.00,3.934,0.398,-0.133,2.0000,0.4670,-0.8010,300.316190,45.495380,13.266
6356400,K07776.01,,CANDIDATE,CANDIDATE,0.7400,0,0,0,0,541.924520000,1.9340000e-02,-1.9340000e-02,326.8745000,2.400000e-02,-2.400000e-02,0.9500,0.0260,-0.6540,21.40000,1.70000,-1.70000,1.5042e+03,9.710e+01,-9.710e+01,3.15,2.300e-01,-2.900e-01,144.0,,,0.10,0.03,-0.02,18.10,1,q1_q17_dr25_tce,4378.00,131.00,-131.00,4.640,0.052,-0.024,0.6140,0.0450,-0.0560,289.287720,41.799938,15.671
9117416,K03425.02,Kepler-1921 c,CONFIRMED,CANDIDATE,0.9530,0,0,0,0,3.157220860,1.9470000e-05,-1.9470000e-05,131.6991500,4.800000e-03,-4.800000e-03,0.0010,0.4550,-0.0010,3.76200,0.14300,-0.14300,4.9700e+01,3.200e+00,-3.200e+00,1.41,3.300e-01,-5.700e-01,1791.0,,,2436.47,1766.22,-1678.55,17.40,2,q1_q17_dr25_tce,6120.00,195.00,-217.00,3.934,0.398,-0.133,2.0000,0.4670,-0.8010,300.316190,45.495380,13.266
5900235,K03426.01,,CANDIDATE,CANDIDATE,0.3930,0,0,0,0,58.770104500,9.3150000e-04,-9.3150000e-04,174.7750000,1.190000e-02,-1.190000e-02,0.5510,0.0340,-0.4600,6.99500,0.41400,-0.41400,2.2440e+02,1.980e+01,-1.980e+01,1.57,4.500e-01,-2.400e-01,508.0,,,15.78,13.68,-5.93,13.20,1,q1_q17_dr25_tce,6158.00,184.00,-203.00,4.397,0.108,-0.186,1.0130,0.2920,-0.1570,298.000890,41.196991,14.324
9474756,K03495.02,,CANDIDATE,CANDIDATE,0.9050,0,0,0,0,6.685438000,1.8280000e-04,-1.8280000e-04,132.3184000,1.420000e-02,-1.420000e-02,0.8530,0.0210,-0.6020,5.09000,0.80100,-0.80100,8.9200e+01,1.310e+01,-1.310e+01,1.25,2.000e-01,-1.600e-01,1040.0,,,276.02,115.49,-78.23,9.70,2,q1_q17_dr25_tce,5808.00,78.00,-78.00,4.326,0.110,-0.110,1.1590,0.1850,-0.1510,295.553740,46.029110,15.135
7517261,K03496.01,Kepler-1511 b,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,23.238558700,4.4830000e-04,-4.4830000e-04,143.5274000,1.780000e-02,-1.780000e-02,0.3550,0.1080,-0.3550,8.43200,0.37400,-0.37400,1.6120e+02,1.120e+01,-1.120e+01,2.18,6.400e-01,-5.700e-01,903.0,,,157.09,135.63,-84.07,15.50,1,q1_q17_dr25_tce,6602.00,181.00,-250.00,4.108,0.220,-0.180,1.6850,0.4940,-0.4440,288.421200,43.179794,13.932
7517261,K03496.02,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0,8.543377400,1.9840000e-04,-1.9840000e-04,137.9895000,1.920000e-02,-1.920000e-02,0.7480,0.2260,-0.5050,6.14900,0.47800,-0.47800,7.5100e+01,8.300e+00,-8.300e+00,1.58,4.600e-01,-4.200e-01,1260.0,,,595.97,514.55,-318.95,10.30,2,q1_q17_dr25_tce,6602.00,181.00,-250.00,4.108,0.220,-0.180,1.6850,0.4940,-0.4440,288.421200,43.179794,13.932
5653795,K07734.01,,FALSE POSITIVE,FALSE POSITIVE,0.2300,1,0,0,0,118.314913000,3.3620000e-03,-3.3620000e-03,215.6117000,1.770000e-02,-1.770000e-02,0.5220,0.4650,-0.3200,4.79000,1.40000,-1.40000,2.1630e+02,4.600e+01,-4.600e+01,7.23,1.050e+00,-3.160e+00,786.0,,,90.09,46.16,-65.44,7.00,2,q1_q17_dr25_tce,6190.00,223.00,-223.00,3.340,0.391,-0.069,4.7630,0.6940,-2.0820,299.836300,40.886730,13.172
8424002,K03497.01,Kepler-1512 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.359718990,5.4790000e-05,-5.4790000e-05,134.2912300,2.180000e-03,-2.180000e-03,0.9250,0.0050,-0.6930,2.15210,0.06210,-0.06210,3.4570e+02,1.520e+01,-1.520e+01,0.80,1.200e-01,-1.600e-01,276.0,,,1.38,0.58,-0.58,26.80,1,q1_q17_dr25_tce,3419.00,67.00,-76.00,4.904,0.084,-0.052,0.3440,0.0510,-0.0700,289.274510,44.470322,13.393
8635938,K03498.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,43.798566000,3.4700000e-04,-3.4700000e-04,172.5850500,7.470000e-03,-7.470000e-03,1.1820,72.6400,-1.5900,6.40100,0.31000,-0.31000,2.9040e+02,1.350e+01,-1.350e+01,48.52,8.080e+00,-1.750e+01,721.0,,,63.80,35.13,-40.43,26.10,1,q1_q17_dr25_tce,5611.00,186.00,-152.00,3.842,0.344,-0.108,2.2270,0.3710,-0.8030,295.823760,44.795910,12.963
10464666,K03578.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,131.736304850,1.5210000e-05,-1.5210000e-05,194.5833896,9.170000e-05,-9.170000e-05,0.8710,0.0150,-0.0130,5.28476,0.00877,-0.00877,5.8381e+04,7.170e+01,-7.170e+01,54.38,3.321e+01,-2.717e+01,413.0,,,6.89,13.48,-5.34,1241.00,1,q1_q17_dr25_tce,5102.00,169.00,-138.00,3.962,0.591,-0.318,1.6690,1.0190,-0.8340,289.530090,47.626221,13.395
5024292,K03579.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.301031137,1.1470000e-06,-1.1470000e-06,134.4490700,2.000000e-04,-2.000000e-04,0.7900,0.0100,-0.0110,5.65214,0.00482,-0.00482,2.0415e+05,1.590e+02,-1.590e+02,93.01,3.185e+01,-1.712e+01,1454.0,,,1056.61,1067.40,-454.35,1526.20,1,q1_q17_dr25_tce,6386.00,177.00,-243.00,4.208,0.115,-0.214,1.5480,0.5300,-0.2850,295.300230,40.183350,14.573
4659255,K03580.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,198.013791810,3.7480000e-05,-3.7480000e-05,234.1516820,1.340000e-04,-1.340000e-04,0.8800,0.0940,-0.0460,9.72673,0.00974,-0.00974,1.4250e+05,1.200e+02,-1.200e+02,38.49,4.240e+00,-4.240e+00,260.0,,,1.09,0.42,-0.34,1411.30,1,q1_q17_dr25_tce,5359.00,159.00,-175.00,4.566,0.090,-0.060,0.7080,0.0780,-0.0780,293.048370,39.725349,15.546
8263746,K03581.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,10.993826800,5.8030000e-06,-5.8030000e-06,138.8052260,5.360000e-04,-5.360000e-04,0.4710,0.0200,-0.0180,5.07460,0.01420,-0.01420,4.1921e+05,1.191e+03,-1.191e+03,52.69,4.390e+00,-5.320e+00,627.0,,,36.46,12.85,-11.01,469.50,1,q1_q17_dr25_tce,4856.00,175.00,-175.00,4.554,0.072,-0.048,0.7430,0.0620,-0.0750,300.781920,44.194050,16.751
5877292,K07744.01,,CANDIDATE,CANDIDATE,0.5920,0,0,0,0,11.720169300,2.2920000e-04,-2.2920000e-04,136.1871000,1.770000e-02,-1.770000e-02,0.2920,0.1750,-0.2920,2.39900,0.30700,-0.30700,1.5440e+02,2.780e+01,-2.780e+01,1.34,4.600e-01,-1.500e-01,870.0,,,135.43,140.92,-45.89,7.50,1,q1_q17_dr25_tce,6193.00,194.00,-259.00,4.434,0.056,-0.224,1.0670,0.3660,-0.1220,292.130490,41.165749,15.171
10657406,K01837.02,Kepler-969 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,1.682934607,4.9070000e-06,-4.9070000e-06,131.9680700,2.380000e-03,-2.380000e-03,0.6810,0.2800,-0.4790,1.88460,0.07830,-0.07830,1.4270e+02,6.800e+00,-6.800e+00,1.06,9.000e-02,-4.000e-02,1270.0,,,615.67,172.90,-86.81,24.50,2,q1_q17_dr25_tce,5201.00,93.00,-114.00,4.573,0.010,-0.090,0.8340,0.0770,-0.0260,288.372500,47.933559,13.733
3428468,K03582.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,114.908624190,2.0060000e-05,-2.0060000e-05,199.4507460,1.400000e-04,-1.400000e-04,0.7800,0.0250,-0.0260,7.66397,0.00819,-0.00819,1.9611e+05,2.010e+02,-2.010e+02,42.78,1.220e+00,-3.420e+00,259.0,,,1.06,0.20,-0.26,1179.70,1,q1_q17_dr25_tce,4412.00,132.00,-132.00,4.565,0.060,-0.016,0.7370,0.0210,-0.0590,286.723360,38.595661,15.927
7091432,K03353.01,Kepler-1477 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.555324450,7.6100000e-05,-7.6100000e-05,134.1297700,5.440000e-03,-5.440000e-03,0.9600,0.0330,-0.7000,3.49900,0.12100,-0.12100,2.5000e+02,1.780e+01,-1.780e+01,1.70,2.100e-01,-1.800e-01,674.0,,,48.88,20.15,-14.53,16.10,1,q1_q17_dr25_tce,5149.00,153.00,-153.00,4.506,0.093,-0.085,0.8030,0.0970,-0.0880,281.298550,42.685749,14.598
9845909,K03354.01,,CANDIDATE,CANDIDATE,0.9370,0,0,0,0,11.570600500,1.1750000e-04,-1.1750000e-04,136.2857700,8.510000e-03,-8.510000e-03,0.4160,0.0270,-0.4160,3.07300,0.23700,-0.23700,2.1190e+02,2.580e+01,-2.580e+01,1.33,3.500e-01,-1.600e-01,771.0,,,83.39,68.30,-26.51,9.60,1,q1_q17_dr25_tce,5718.00,172.00,-189.00,4.479,0.078,-0.182,0.9000,0.2440,-0.1050,297.377470,46.661652,15.089
9221528,K03355.01,,CANDIDATE,CANDIDATE,0.9990,0,0,0,0,16.295322800,2.7400000e-04,-2.7400000e-04,144.7982000,1.380000e-02,-1.380000e-02,0.5870,0.3600,-0.3650,4.88200,0.35500,-0.35500,2.2910e+02,2.060e+01,-2.060e+01,1.60,5.100e-01,-2.200e-01,773.0,,,84.23,82.59,-30.87,12.90,1,q1_q17_dr25_tce,6187.00,197.00,-241.00,4.432,0.072,-0.203,1.0130,0.3260,-0.1400,293.134090,45.626869,15.110
6106046,K07762.01,,CANDIDATE,CANDIDATE,0.9770,0,0,0,0,8.507351200,9.7720000e-05,-9.7720000e-05,135.8115000,1.160000e-02,-1.160000e-02,0.2230,0.2370,-0.2230,2.26600,0.26000,-0.26000,2.0950e+02,2.860e+01,-2.860e+01,1.38,4.300e-01,-1.400e-01,891.0,,,148.86,140.34,-45.00,8.90,1,q1_q17_dr25_tce,5914.00,184.00,-205.00,4.483,0.054,-0.216,0.9550,0.2970,-0.0990,285.237150,41.497532,15.330
6368230,K03356.01,Kepler-1478 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,26.084121200,5.0570000e-04,-5.0570000e-04,149.4437000,1.560000e-02,-1.560000e-02,0.0920,0.3730,-0.0920,6.14100,0.35200,-0.35200,2.5970e+02,2.180e+01,-2.180e+01,1.35,4.100e-01,-1.000e-01,598.0,,,30.24,27.59,-7.61,13.80,1,q1_q17_dr25_tce,6083.00,181.00,-199.00,4.563,0.036,-0.204,0.8350,0.2540,-0.0630,293.165100,41.746231,15.440
7115291,K03357.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,52.802767576,7.1220000e-06,-7.1220000e-06,167.2702940,1.050000e-04,-1.050000e-04,1.4730,0.1660,-0.1290,5.61840,0.01040,-0.01040,5.2110e+04,5.480e+01,-5.480e+01,75.82,2.213e+01,-8.830e+00,472.0,,,11.73,10.03,-3.62,1238.80,1,q1_q17_dr25_tce,5835.00,157.00,-174.00,4.492,0.065,-0.195,0.9010,0.2630,-0.1050,291.000950,42.622231,15.193
9907505,K03427.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,39.206808648,3.1500000e-06,-3.1500000e-06,142.4611109,6.600000e-05,-6.600000e-05,0.8100,0.0150,-0.0140,6.24701,0.00363,-0.00363,1.8698e+05,2.070e+02,-2.070e+02,50.20,1.597e+01,-4.030e+00,516.0,,,16.82,16.08,-4.23,1274.30,1,q1_q17_dr25_tce,5945.00,179.00,-179.00,4.545,0.039,-0.208,0.8610,0.2740,-0.0690,297.817930,46.764210,15.545
9027909,K03428.01,Kepler-1496 b,CONFIRMED,CANDIDATE,0.9880,0,0,0,0,64.658916600,8.9750000e-04,-8.9750000e-04,170.1797200,9.830000e-03,-9.830000e-03,0.0830,0.3760,-0.0830,7.71000,0.29100,-0.29100,2.3540e+02,1.960e+01,-1.960e+01,2.12,3.500e-01,-4.200e-01,535.0,,,19.39,8.13,-7.70,13.90,1,q1_q17_dr25_tce,5821.00,69.00,-87.00,4.172,0.162,-0.108,1.3950,0.2280,-0.2790,293.973940,45.350700,14.694
9230021,K03429.01,,CANDIDATE,CANDIDATE,0.8920,0,0,0,0,15.828383300,4.5570000e-04,-4.5570000e-04,144.3927000,2.570000e-02,-2.570000e-02,0.6230,0.0000,-0.4980,3.64300,0.52700,-0.52700,2.2750e+02,3.300e+01,-3.300e+01,1.80,2.800e-01,-2.800e-01,758.0,,,78.20,32.54,-25.35,9.80,2,q1_q17_dr25_tce,5596.00,83.00,-75.00,4.298,0.143,-0.104,1.1450,0.1780,-0.1780,296.196140,45.634331,15.364
6369845,K07777.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,27.676034200,5.3410000e-04,-5.3410000e-04,144.9833000,1.690000e-02,-1.690000e-02,0.0710,0.3950,-0.0710,4.23400,0.38500,-0.38500,2.6680e+02,2.240e+01,-2.240e+01,5.15,2.170e+00,-1.770e+00,951.0,,,193.23,236.62,-117.93,14.40,1,q1_q17_dr25_tce,5123.00,128.00,-128.00,3.442,0.325,-0.266,3.2240,1.3530,-1.1070,293.647580,41.730679,13.330
9230021,K03429.02,Kepler-1497 b,CONFIRMED,CANDIDATE,0.9930,0,0,0,0,8.741923610,8.7140000e-05,-8.7140000e-05,135.4272700,8.700000e-03,-8.700000e-03,0.0250,0.4160,-0.0250,4.23500,0.18400,-0.18400,2.9570e+02,1.710e+01,-1.710e+01,1.94,3.000e-01,-3.000e-01,924.0,,,172.38,71.72,-55.89,18.50,1,q1_q17_dr25_tce,5596.00,83.00,-75.00,4.298,0.143,-0.104,1.1450,0.1780,-0.1780,296.196140,45.634331,15.364
9230021,K03429.03,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,26.936878000,1.1090000e-03,-1.1090000e-03,157.7573000,3.350000e-02,-3.350000e-02,0.2807,0.1762,-0.2806,4.96900,0.57000,-0.57000,2.4690e+02,3.350e+01,-3.350e+01,1.57,6.400e-01,-1.700e-01,617.0,,,34.24,42.37,-10.62,8.80,,,5878.00,181.00,-202.00,4.442,0.066,-0.281,0.9980,0.4070,-0.1090,296.196140,45.634331,15.364
3662838,K00302.02,,FALSE POSITIVE,FALSE POSITIVE,,1,1,0,0,53.344180380,,,170.0739545,,,,,,3.62000,,,,,,,,,,,,,,,,,,,,,,,,,,,295.608800,38.735741,12.059
5471688,K03499.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,1,12.428130800,3.7900000e-04,-3.7900000e-04,141.4385000,4.820000e-02,-4.820000e-02,0.3300,0.1240,-0.3300,6.79000,1.00000,-1.00000,1.3140e+02,1.060e+01,-1.060e+01,0.85,1.700e-01,-6.000e-02,715.0,,,61.78,40.49,-14.92,9.40,1,q1_q17_dr25_tce,5940.00,196.00,-196.00,4.621,0.036,-0.144,0.7290,0.1500,-0.0500,297.725040,40.644310,15.056
8552719,K01792.03,Kepler-953 c,CONFIRMED,CANDIDATE,0.9910,0,0,0,0,9.109693340,2.7000000e-05,-2.7000000e-05,133.0656600,2.490000e-03,-2.490000e-03,0.7610,0.0100,-0.5420,5.31810,0.06770,-0.06770,1.2640e+02,2.700e+00,-2.700e+00,1.32,2.100e-01,-1.300e-01,873.0,,,137.45,61.47,-34.46,47.80,2,q1_q17_dr25_tce,5611.00,100.00,-112.00,4.388,0.080,-0.120,1.0730,0.1730,-0.1060,288.971650,44.624531,12.160
